text,sentiment
<USERNAME> <USERNAME> <USERNAME>  tolong kasih tau dan beri pengertian kpd presiden yg sekarang menjabat bahwa corona atau covid  <NUM> itu kebohongan global   who   cepat selesaikan dan  hentikan berita covad covid nya biar rakyat senang gemah ripah loh jinawi tentram adil makmur   <URL>,0.0
@RestyCayaaah Lg acting d tengah pandemi jang,2.0
"Rakyat kahirnya akan mati bukan karena corona , tapi karena kelaparan.",1.0
"@CNNIndonesia Harusnya belajar dari HCQ waktu lalu, udah dipakai buat covid ditarik lagi kan karena banyak mudhoratnya. Kalo sampe ini juga begitu, dosa lho kita. Gimana pertanggungjawaban di akhirat. Jangan buru2 lah ngeluarin izin. Ampun deh.",2.0
dari tanggal <NUM> juni di nyatakan positif alhamdulilah <NUM> hari kemudian di tes pcr hasilnya negatif untung aja ga mati gara gara covid laknatulah hahaha  stay safe semua <URL>,2.0
mewaspadai peningkatan kasus baru covid  <NUM> dengan disiplin prokes m  ppkm mikro dan vaksinasi dalam rangka mempercepat penanganan covid  <NUM> <URL>,2.0
apa aja sih singkatan ppkm  <NUM>  perbanyak pergi ke masjid,2.0
ppkm punten pak kapan mundur  ,2.0
kegiatan masyarakat ppkm darurat pemerintah akan memberikan bansos  yuk disiplin ppkm <URL>,2.0
tp  itu pelaku  gitu amat caranya  mengurangi  angka pasien positif  covid https://t.co/oUZLuufIsG,2.0
belajar dari pandemi  antara tuntutan pendidikan dan peran keluarga <URL>,2.0
@lyanawimaladevi Kayanya lbh penting bukti vaksin deh drpd surat jalan,0.0
dulu kecil vaksin jadi tempat paling menakutkan  sekarang gede vaksin jadi tempat paling berebutan  ,1.0
<USERNAME> ohiya ppkm  untung aja rumahku deket sama masjid jdi tiap sholat ketemu deh hehehehe,2.0
china dh bebas corona ke  selalu je ada event yg ramai irg berkumpul  semua dh vaccinated ye  cepat betul negara tu bertindak  ,1.0
<USERNAME> depan rumahku ini ada lapangan di jadiin buat solat idul adha tok  dr awal pandemi sampe skg  masih pada ngeyel buat ngadain kumpul gt ,2.0
akuuu udah vaksin <URL>,2.0
<USERNAME> kalo gw <NUM> kyk memulai buat stan exo lagi  setelah sekian lama gw lupa exo semenjak tahun <NUM> terakhir  karena gw udh ga sibuk sama dunia sekolah  gabut kelamaan dirumah karena corona trs nontonin varityshow exo yg ketinggalan banyak  dan sekarang baru ngerasain sedih telat,1.0
ditengah pandemi covid  <NUM>  kalian bicara kekuasaan  ditengah penderitaan rakyat  kalian mencoba merebut jabatan diantara bunyi sirine ambulan   amp  korban berjatuhan  kalian saling berdebat tentang kebijakan  dimana nurani kalian   lakukanlah yg bisa kalian lakukan untuk negeri ini <URL>,1.0
"@nunakooko9397 @BTS_twt Bangtan selama ini jadwalny penuh banget dan pastinya sibuk, semoga kita semua bisa diberi kesehatan sampai bisa ketemu secara langsung dan sampai pandemi ini berakhir. Aku harap bangtan dan army selalu sehat &amp; bahagia trus ya❤

Keep streaming bestie-!💜
https://t.co/NRmazajuQs https://t.co/ZsAIE02z3h",2.0
ikut sholat ied nggak  aku nggak   masjidnya ditutup grgr ppkm  sedih   ,1.0
<USERNAME> aamiinn  semoga pandemi cepat berakhir  yaa  ,2.0
<USERNAME> <URL> jualan  bukan untuk kendalikan pandemi <URL>  <USERNAME> jualan vaksin di atas penderitaan rakyat itu dzolim  <URL>  kebijakan <USERNAME> keliru  <URL>  <URL> <USERNAME> <URL>,1.0
isinya akan disesuaikan sesuai dengan kebutuhan  mungkin sedikit akan bisa membantu menjadi mood booster tenaga kesehatan kita selama masa pandemi ini  terima kasih  sekali lagi terima kasih  will announce another action for the next  ,2.0
halah  apakah nanti mau bilang gak bahwa vaksin gratis sudah menipis dan bahkan mau habis jadi rakyat mau gak mau harus beli kalau mau selamat  <URL>,1.0
hari terakhir wfh dalam rangka ppkm darurat   sebelum   sepertinya  ppkm darurat diperpanjang  ,2.0
<USERNAME> ah siapa abang kyk lupa aja kasus esemka  yg inden ud rb ampe skrg pabriknya lom beroperasi kriiik kriiik kriik  vaksin red n white paling jd memori lg kek film women in red ,1.0
<NUM>  <NUM> th via online pertemuan kami  bosan  banget  tapi demi kami taat pada aturan pemerintah apalagi ppkm  pemerintah sdh berupaya melakukan utk menekan penyebaran virus dg berbagai kebijakan  ga ada yg enak  tapi mari kita semua berupaya agar segera lepas dr pandemi ini  amdg <URL>,1.0
tolak vaksin individu berbayar  ylki  tidak etis   <URL>,2.0
<USERNAME> <USERNAME> mungkin disana pajak lebih rendah  tapi biaya hidup jauh lebih tinggi  kelas buruh indo kerja disana udah kaya buronan lagi nyamar   mending gw di indonesia dah  biar kata buruh serabutan tapi gw nga dicurigai kayak buronan  biarpun dpt vaksin china udah bantu gw nga kena covid,1.0
inget aja judul perpu di awal pandemi <URL>,1.0
<USERNAME> ayo gotong royong melawan pandemi  indonesia  bisa   ,2.0
ppkm rakyat sehat diduga ada <NUM> kasus korupsi besar di papua  ketua kpk  proses pemeriksaan sedang berjalan <URL>,2.0
<USERNAME> taun dpn dong w vaksin kl nunggu <NUM> tahun mah,2.0
apa sudah  aman di jalan  jalan sunda bandung ada ppkm darurat nggak  rek balik  ti bali ka bekasi bahagia bahagia,2.0
heran masih ada aja orang gak percaya sama covid  keluargaku banyak yang kena alhamdulillah mereka masih diberi umur oleh allah  tapi menghabiskan duit banyak  ,1.0
semoga terhindar dari keapesan pandemi ini. aamiin.,2.0
<USERNAME> gak sadar kalau dia juga bakul vaksin  bedanya dia jadi jongos asing lawan dia bakul vaksin lokal ya  lol,1.0
halo warga jakarta  ada info sentra vaksin nih buat kalian yang belum vaksin  sentra vaksin ini merupakan kolaborasi antara jakpro dengan jxb  pada   rabu  <NUM>   jumat <NUM> juli <NUM>  di gor cendrawasih  cengkareng barat  jakarta barat  via <USERNAME>   <URL>,0.0
"@detikcom 𝐁𝐈𝐑𝐎 𝐇𝐔𝐊𝐔𝐌 𝐊𝐄𝐌𝐄𝐍𝐊𝐄𝐒 : ""Biaya VGR Karyawan/Individu 𝑮𝑹𝑨𝑻𝑰𝑺 / di tanggung Badan Usaha Penyelenggara (seperti CSR)."" - Opini: Bagus Lanjutkan bentuk CSR, biar gak ada yang bermain Bisnis Vaksin kepada Individu Langsung Dimasa Pandemi. @KemenkesRI @KemenBUMN https://t.co/JwnsyEBFQK",0.0
seluruh pelayanan di kantor bkkbn perwakilan malut di sofifi belum dibuka hingga <NUM> hari ke depan dan untuk koordinasi dengan dppkb kabupaten  kota di malut bisa melalui daring  <URL>,0.0
<NUM>  penduduk di sekitar sdh di vaksin  zona hijau  dan pasti tetap prokes  <URL>,2.0
janji  janji penanganan corona sekadar pemanis  setahun lebih berlalu  gelombang tsunami covid  <NUM> justru makin menggebu  ,1.0
"@CNNIndonesia Pingin kasus corona turun pemerintah cukup beri bantuan ke masyarakat yang terdampak, khususnya masyarakat yang penghasilan harian. Tanpa kebijakan yang membahayakan masyarakatnya",0.0
semangat pagi sahabat   tetap semangat melayani masyarakat dengan sepenuh hati  jangan lengah covid belum musnah  <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <URL>,0.0
tahu takpeee  macam first time ambik vaksin pulak  sejak bila kisah dengan jenama pulak <URL>,2.0
<USERNAME> tak abis pikir mengapa pandemi covid <NUM> terjadi saat pemerintahan bukan dipimpin oleh presiden bambang yudhoyono  saat saya bukan manula  tentunya,1.0
lauren mau vaksin sambil dangdutan,2.0
<USERNAME> beuhhhh andai deket slepeeetr mulutnya mau dijadikan khilafahkah negara ini  penyebaran corona yg begitu cepat bukan krna salah di pancasila tp salah di manusianya  manusianya bandel gak bisa dikasi tau  penanganan corona uda sesuai pancasi sila ke  <NUM> kok  ,1.0
mereka sakit apa dong  kelelahan  kan dokter banyak yg shift  nggak kayak perawat  nggak mungkinlah dia mati kelelahan ansominia sama pneumonia itu sudah ada sejak dulu  ya emang adaaa  ya corona itu kyk kunci dari gemboknya mereka  kalo dibukak komorbidnya keluar semua  ,1.0
<USERNAME> emang kalau militer kenapa    militer indo tak punya tradisi ambil alih kekuasaan  mereka selalu nunggu surat perintah  pak soeharto pun bergerak berdasarkan surat perintah <NUM> maret    note  babang ppkm galak lebih hebat  perbuatan tidak menyenangkan cukup jadi disiplin   ,1.0
<USERNAME> kl nggk ditegur who bisa nyempil masuk jalan jalan sempit keliling jualan vaksin nyaingin tahu bulat,1.0
<USERNAME> <USERNAME> vaksin hibah diperjualbelikan ,2.0
<USERNAME> <USERNAME> <USERNAME> mau dagang keburu di hujat  gak jadi deh jualan vaksin  kawan  nya pada tindih  <NUM> an  yg penting  ada kesempatan lagi  gw jualan  xi xi xi xi xi <URL>,1.0
<USERNAME> lah emang ada vaksin yg gratis  ,1.0
hijrah belum berakhir sebelum berakhir nya taubat   dan taubat tidak akan berakhir sebelum matahari terbit dari barat   seruan taubat yang minim di tengah kepungan pandemi yang tak tahu kapan berakhir   <URL>,1.0
<USERNAME> alhamdulillah aplikasi tsb jadi solusi ketika kondisi ppkm seperti saat ini kita sangat diuntungkan bisa akses melalui aplikasi saja ya  mba,0.0
<USERNAME> <USERNAME> ya itu lah kebanyakan yang keluar rumah urusan ga penting  banyak yang ga pake masker juga  orang meninggal gejala covid masih dilayat  ini udah kejadian bukan cuma sekali dua kali di tempat saya  ,1.0
<USERNAME> <USERNAME> itu lagi ppkm darurat  mas bukan situasi normal  ,2.0
<USERNAME> yuk gacoan lagi eh ppkm,2.0
covid kerjasamanya ayo dong  gue kelas <NUM> dirumah gabisa masuk pelajarannyaa ,2.0
  kondisi ppkm dan pandemi  membuat kebutuhan akan pegawai menjadi berkurang  ,1.0
<USERNAME> hmmm  kayak ada yg sbts  efek krn sakit hati bos  mata sipit kena tegur pak gub perihal ppkm  ini perkiraan looh,1.0
semoga keadaan cepet membaik  umkm yang terkena dampak pandemi bisa beroperasi lagi  ,2.0
PPKM = Pelan Pelan Kita Melebar,2.0
ada wacana ppkm bakal sampe enam minggu  kalo yang nyuruh ppkm tu gak bisa kasi makan orang  orang kecil selama enam minggu  suru kasimati aja yang nyuruh itu  sudah gila kah  ,1.0
tidak sedikit bahkan mungkin banyak tentara as yang menolak vaksin  terutama setelah kabar kematian lebih dr <NUM>  <NUM> jiwa terkait vaksin dan efek samping serius yg dialami penerimanya  <URL>,1.0
januari  april lalu dikasih kesempatan intern di perusahaan impian  lalu  dapet dosen pembimbing yg alhamdulillah sgt perhatian support tanpa ada drama  masih bisa sidang tepat waktu meskipun sebulan berhenti ga ada progres selama covid kemarin,2.0
<USERNAME> keterlambatan insentif bukannya dah hal biasa ya  hahaha  dulu banget sblm corona juga bpjs suka lama nurunin insentif buat bokap yg kerja di rs,1.0
yang jadi masalah dan tidak konsisten relawan di bagian akhir bilang   gapapa nik salah yang penting namanya sama  lalu yang nik nya terpakai tapi belum vaksin gimana  dia gabisa registrasi untuk vaksin karena ada nik salah input tadi,1.0
dr Zaidul Akbar Ungkap Efek Al Quran Terhadap Virus COVID-19 https://t.co/dz8IfbI8ns,2.0
@badonci @Dennysiregar7 Bener pak. Yang berbayar gak perlu tunggu jadwal penyelenggaraan. Waktu dan tempatnya bisa disesuaikan dengan kegiatan penerima vaksin.,2.0
ppkm anjing babi tai babi ngentit anjg,2.0
cegah covid  <NUM>  pelindo <NUM> dukung penuh aplikasi ppkm darurat <URL>,2.0
akademisi dan pengusaha nilai ppkm darurat sudah tepat <URL>  ppkm lindungi keluarga,2.0
pemerintah mulai menyalurkan bantuan beras bulog pada masa ppkm darurat       <URL>,2.0
saya antara orang yang kebetulan ke kaunter yang daiyan jaga waktu nd dose di ukm hb july haritu  waktu tu diana danielle   amp  farid kamil pun ada sebagai penerima vaksin  i can vouch yang daiyan bukan sekadar untuk bergambar ya  memang dia serve properly  <URL>,2.0
@Uki23 Kepala daerahnya kog diem ga ikut ngedukung program vaksinasi pemerintah..sosialisasikan dong agar semua warganya segera di vaKsin,2.0
so cmne ni   smlm dah pi vaksin dekat idcc balik dh cium peluk anak  <URL>,2.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> pernah positif covid juga istrinya  ,1.0
eid mubarak <NUM> masih aja di temenin corona   ,2.0
  dan senantiasa mengingat akan allah swt  meskipun <NUM> ini idul adha masih dalam suasana pandemi covid  <NUM>  yuk kita bersyukur karena masih diberi kesehatan hingga saat ini  oh iya buat teman  teman jaga kesehatannya ya    ,0.0
<USERNAME> sabar dok  ancen angel ngandani wong² bebal  dikandani ben taat prokes ro vaksin ben gk tambah parah malah do ngeyel  ,2.0
semoga juli menjadi akhir dari pandemi ini,2.0
yg bikin berita mandi uap buat nyegah covid cnn juga kan  asli jurnalisnya kenapa sih  misleading informasinya parah banget <URL>,1.0
<USERNAME> ini kok malah seluruh masjid daerah tulungagungland jatimcihuahua kok membolehkan untuk sholat idul adha   kok seolah gk ada pandemi ya   ada apa ya   ,1.0
pasrah akan pandemi covid bukan lah sesuatu yg diinginkan saat ini  mari bahu membahu untuk lebih taat mengikuti aturan ppkm darurat  ,2.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> nah ini  stuju sy  kitabnya kan qur’an knp acuannya pada ulama bkn si quran itu sendiri,2.0
semoga masih kuat bertahan ditengah ppkm ini  ,2.0
"@JDid Jawab : kasur !

PPKM mandiri janganlah membuat diri frustasi, ini semua demi Indonesia lebih baik lagi. Ayo sambil ikutan giveaway #JDBagiBagi 
@junaidi_afif 
@PatrisSaragih 
@Decita02",2.0
hi  aku mau open adopt kucingku  mixdom jantan  udah vaksin pertama  makannya oricat kitten   amp  wf lifecat  dom depok  pets  <URL>,2.0
<USERNAME> alhamdulillah dh p klink sblum lockdown firts time after <NUM>  years  gigi sihat terbaik tanpa masalah  ,2.0
pt  smr berlakukan wfh di masa ppkm darurat <URL>,2.0
masa depan juga di pertanyakan haha  puas ga covid lu udh ngancurin mimpi gua  <URL>,2.0
<USERNAME> sombong bener ini petugas ppkm  coba adu nyali sama loreng paspampres,1.0
personil polsek karanglewas laks giat pengecekan portal akses keluar masuk di perum mutiara land ds pasir wetan kec karanglewas dalam rangka ppkm darurat dalam percepatan penanganan penyebaran covid  <NUM>  kamis malam   <NUM>  <NUM>  <USERNAME> <URL>,2.0
dokter dan kepala puskesmas di pamekasan meninggal positif covid  <NUM> <URL>,2.0
berkreasi itu hak semua insan  meskipun di situasi pandemi yang tidak mudah  tapi aku tetap bisa melakukan  dengan mengikuti  terima kasih indihome sudah menjadi wadah kerativitasku  <URL>,0.0
<USERNAME> <USERNAME> <USERNAME> sekarang rakyat disuruh serius ngadepi covid  <NUM> diawal muncul c loo pada ngelawak seolah rakyat disuruh jangan percaya  dasar bangke  ,1.0
<URL>  ilmuwan masih berdebat tentang asal virus corona  sebagian besar yakin dari kelelawar  namun beberapa menilai teori corona berasal dari laboratorium di wuhan  ,2.0
jadwal vaksin kedua nya pagi banget meng,2.0
ppkm leveling kek mirip kepedasan ayam geprek sekarang  luhut  tak ada lagi istilah ppkm darurat  mulai <NUM> juli kita pakai level <NUM>  <NUM>   <URL> <URL>,1.0
brotherku terpapar covid  syafakallah  cepat pulih segera negatif nam  <USERNAME> <URL>,2.0
ironis  ketika banyak negara menolak wni  puluhan ribu wna boleh masuk indonesia <URL>  gmn covid ga melonjak kalo gini  yg warga sendiri di kurung  ga bole kmn  pak <USERNAME> maunya apa ya   hadeeeh     sekalian salfol yaa khusus akun oposisi aja ,1.0
sumpah kocak bgt gua mimpi klo gua   covid sama temen gua  tapi gua tuh kek blom di swab samsek trus gua bisa dibilang   covid soalnya temen gua ini kesepian jadi dia cerita ke org” klo gua jg   eh pas itu berita kesebar   klo gua   covid  keluarga gua pada tau kan  and — cont,1.0
<USERNAME> kan mreka udah nongkrong disaat ppkm ditambah lagi bolos apel  bukannya apel tapi malah nongkrong  pelanggarannya dobel,2.0
"Inilah PPKM, proyek percepatan kemiskinan maayarakat https://t.co/EBFmNQdZy3",1.0
<USERNAME> banjirnya masih jauh gk dari pabrik vaksin   ,1.0
"Pak @jokowi Indonesia dianggap epicenter Pandemi Covid-19 di Asia. Situasi diprediksi dapat terus memburuk, karena PPKM Darurat belum optimal dan terlambat. Fokus pada Pengetatan, Tes-Lacak-Isolasi dan mengajak terus masyarakat. Bukan obat atau terapi yg bisa atasi pandemi. https://t.co/YUfO75GI2v",0.0
pak <USERNAME> maaf pak  ppkm ini mrmbunuh temen kami yg tidak berpenghasilan  jika mmg tidk ada bantuan  mohon di cabut ppkm ini pak  saya sedih liat temen ga bisa jualan seperti sedia dulu  ,2.0
<USERNAME> jangan sangkut pautin ppkm sama kpop nder plis kaya gini ga cocok buat bercandaan  takedown aja ya nder  ,2.0
apa rambutku aku gundulin lagi ya  rambutku cepet banget tumbuhnya  situasi pandemi begini agak ngeri pergi ke pangkas rambut ,1.0
<USERNAME> iya dirumah aja lah  lagian kan ini sholat sunnah nya  ga apalah masa pandemi gini ga ikutan,1.0
bila dapat berita kawan suami isteri meninggal asbab covid  <NUM> hati terus sayu  sekelip mata anak  anak yatim piatu  moha syurga buatmu sahabat  rehatlah  ,2.0
<USERNAME> setengah tahun sudah offline  tapi ya durasinya juga dipotong  pas covid naik jadi online lagi wkwk,1.0
"Saat ini, Pemerintah menjadikan vaksinasi Covid-19 sebagai program prioritas utama untuk masyarakat Indonesia.

Terima kasih untuk para pembayar pajak atas kontribusinya karena program vaksinasi ini dibayar dengan uang pajak yang Anda bayarkan. https://t.co/HHHVfx9A0w",0.0
ingin sedikit cerita kronologi  betapa covid ini cepat sekali menggerogoti dan menghilangkan nyawa  kita gak tau dimana tertular  ,1.0
bila la nak habes covid bole breakfast kedai dgn husband time weekend  itu je la bole luang masa siang sama,2.0
catat  subsidi gaji bagi pekerja terdampak ppkm level <NUM>  ini syarat dan besarannya   <URL> via <USERNAME>,2.0
<USERNAME> spray  gak terlalu berguna utk pasien covid  ,2.0
it real bro  kami bahagian farmasi pun dah macam apa  ubat untuk pesakit covid sekarang macam air  laju je  semua perlukan ubat  bukan ubat selesema batuk demam macam tahu  lepas  lebih dari itu  mostly perlukan oxygen  belum dengar pesakit menjerit sebab sakit  paru totally out <URL>,2.0
ini contoh manusia yang menjalin vaksin sampai <NUM> x dlm wkt <NUM> hr  <URL>,1.0
tiap hari ada pengumuman org meninggal di masjid anjir  ntah mereka kena covid atau engga  tp karena pandemi rumah sakit penuh jd mereka yg urgent gadapet rumah sakit  secara galangsung ya ini dampak covid  tp org tetep gapercaya dan berdalih sakit lain  aduh  ,1.0
@127ssquadd terima kasih😭soalnya selama pandemi emg bawaannya ngantuk trus:(,2.0
