text,intent
<USERNAME>   hrs bayar biaya pemakaman jt krn korban covid yg non muslim tidak ditanggung pemerintah  kl bener pelaku pernah ngomong gini  otak pelakunya emang bener isinya sampah  tolong lgsg pecat ajalah <USERNAME>  <USERNAME>,1.0
<USERNAME> apa alasan pemerintah sediakan program vaksinasi covid  <NUM> berbayar  <URL>,3.0
"gue: *nyelem PC, menemukan wl, mau transaksi*
mama barusan bgt: win, kita gatau covid ini kapan berakhir. harus pinter nabung ya nak, jajan 'gak pentingnya' dipending dulu ya.

apakah mama menaruh CCTV di kamarku...",3.0
<USERNAME> maaf kak  titip ya donasi   bca  <NUM> an  dede mayantika untuk anggita yg masih butuh perawatan  bapak nya cuma skedar kuli bangunan  sampe sekarang belum kerja di tambah situasi pandemi gini  mohon sedikit bantuan y   do  a serta retweet y ya kak <URL>,4.0
haruskah aku melipir ke pangklang untuk sarapan sego rawon  koen gak eruh iki ppkm tah noe kok ada ada arepe marung sego rawon  ,4.0
vaksin guys,4.0
bang agak agak bila pkpd ke pkp ke lockdown ke boleh tamat di malaysia  <URL>,4.0
sosiolog unair  ppkm darurat sudah tepat <URL>  ppkm lindungi keluarga,3.0
  jbrfess  eh ada yg vaksin di kodim  masih punya blanko kosong  rep yo  rame banget  nggak tau infonya pula,3.0
<USERNAME> ye doh  this time punya covid  company aku <NUM>  org positive  terus kena tutup  katanyaa smpai habis pkp… risau lak aku dia buang orang ,4.0
bengap sbb risiko pembawa kepada orang tua dkt kg  bengap sbb ta pandai jaga hati jiran  anak diorang x balik kamu balik  kemon sensitif laa sikit  tolong laa jaga hati jiran anda  lastly  jom daftar vaksin dan hindari bengap  adios,4.0
satlantas polrestabes makassar memberikan bantuan ppkm mikro  semoga pandemi ini segera berlalu  salam sehat <URL>,3.0
<USERNAME> ngomong opo koe mpud  nooh pilkada saat pandemi jalan terusss,4.0
guys  ada info rs di surabaya yang masih nerima pasien covid ngga  budeku sama omku yang kena pakdeku sama tanteku udah meninggal nggak ketolong pliiis infonya,3.0
ppkm diperpanjang dengan status pake level  astaghfirullah udah kaya main game aja  eeeh ups  kan ini memang hanya permainan   ,1.0
selamat pagi covid  masih kau blom pergi  ,4.0
"Olimpik: Hanya tiga daripada 8,000 yang tiba di Tokyo positif COVID-19 https://t.co/B3dWmnuJW8 https://t.co/inM73arai8",4.0
<USERNAME> vaksin itu cuan bro  makanya di paksa vaksin  karena kita ga bisa produksi sendiri vaksinya,3.0
ppkm tapi bandara masih dibuka wkwk,4.0
<USERNAME> aturan darimana ini  lagian kau sudah di vaksin yg katanya kebal virus  kenapa kau yg takut  bodoh lu,1.0
<USERNAME> sami kang  ibu saya juga umur <NUM> dan nenek umur <NUM> terselamatkan oleh sinovac  ibu gejala ringan dengan komorbid dm  nenek gejala ringan ke sedang dengan komorbid dm dan dementia  ayo vaksin  ,3.0
apa benar vaksin untuk melawan covid  kalau benar mengapa ada vaksin yg dikembalikan ke tiongkok setelah banyak yg di vaksin dengan vaksin itu  lalu dimana keprofesionalanmu dalam lembagamu jika vaksin itu kamu anggap berbahaya  ,0.0
alhamdulillah  syukur  <URL>,4.0
beda efektivitas sinovac dengan <NUM> vaksin lain di indonesia   <URL> <URL>,3.0
<USERNAME> gatau deh apa itu ppkm  yg aku tau mah hanya  byk orang yg kehilangan pekerjaannya  rumah sakit dimana mana penuh  cari duit makin susah  penertiban pedagang kecil oleh satpol pp arogan  rakyat disuruh diem dirumah pas saat ppkm  ,1.0
<USERNAME> bukan cuman tv anjir  medsos juga banyak yg beritain covid  yang malah bikin imun makin down  udah lah udah  nyerah aja sama masalah percoronaan wkwk,1.0
kalau ngeliat berita tentang covid  lebih serem sekarang  bukan karena banyak yang kena  tapi karena rasa kemanusiaan udah gak ada  org yg   itu bisa sembuh  harus paksain makan  harus hidup sehat  hindari dlu medsos yg bkin mental break  yuk semangat yuk  ,0.0
"Beri satu ruang buat pasien covid yg dia ga akan keluar sama sekali selama isolasi termasuk ada kamar mandinya. Makan&amp;minum ya dianterin dan jangan kontak langsung saat ngasih, benda apapun yg abis keluar dr ruangan isolasi harus langsung disteril atau dicuci",2.0
perjuangan pemilik warung kopi di masa ppkm  tidak lagi cari untung  bertahan saja sudah cukup <URL> via <USERNAME>,3.0
inalillahiwainailaihirojiun  hari ini dapat kabar kerabat yang gak percaya covid seorang dosen  meninggal dunia  semoga beliau ditempatkan ditempat yang sebaik baiknya  aamiin  ,3.0
aku hari ini vaksin ges  tapi jujurly takut suntik anjrot,3.0
<USERNAME> wah sedih  lg pandemi susah begini  hp rusak   ,4.0
<NUM>  <NUM> polri gabung tni  dishub dan pol  pp melaksanakan pembatasan mobilitas   amp  penyekatan guna pencegahan penyebaran virus covid <NUM> di pos ppkm darurat kalideres jakbar  <URL>,3.0
ges maaf kemaren itu pengalihan isu ppkm,4.0
<URL>  brunei darussalam menjadi negara yang paling minim penyebaran kasusnya  ,3.0
hello transjakarta <USERNAME>  apakah naik busway pake antigen dan kartu vaksin juga  <USERNAME>  terima kasih,4.0
monggo direvisi  bila ada kesalahan  sedikit menganalisa permainan   angka  media  truth doesnt fear the investigation  selow  jgn ad hominem keleus   <URL>,4.0
mega korupsi lukas enembe  ppkm basmi covid <URL>,4.0
main bola kali ini gak bikin badan gua sakit  biasanya pada linu semua ni badan kayak gejala covid  ,1.0
<USERNAME> ppkm pelan pelan kita modyar,4.0
hijrah belum berakhir sebelum berakhir nya taubat   dan taubat tidak akan berakhir sebelum matahari terbit dari barat   seruan taubat yang minim di tengah kepungan pandemi yang tak tahu kapan berakhir   <URL>,3.0
<USERNAME> omfg  g thn <NUM> uda dibahas dr sekarang  kirian mimpin rqpat gmn cara mengatasi krisis oksigen dan ventilator  atau bahas ttg efektifitas  kinerja ppkm selama ini  atau apapun lah yg sifatnya urgent  lagian emang indo msh diakui jd anggota g  dah turun kelas jg,0.0
ganjar minta ada skenario <NUM> ribu kasus covid sehari  ini langkah luhut   detiknews <URL> <URL>,3.0
<USERNAME> khusus buat kadrun tdk percy covid <URL>,4.0
jika kasus covid tembus <NUM> ribu per hari  ini skenario terburuk usulan dpr <URL>,3.0
<USERNAME> <USERNAME> <USERNAME> memang pasiennya covid  trus beliau mau tes jamu  ramuan yg dia buat gitu  apakah ampuh buat yg covid  ,4.0
pm australia  dunia memerlukan jawapan mengenai asal usul virus corona <URL>,4.0
"Dengerin temen cerita sembuh dari covid, ngeri-ngeri sedap juga ceritanya.
Stay safe and stay healthy everyone~",3.0
sesat  hoax ppkm darurat disebut ingin gagalkan idul adha  opsi flash <URL>,3.0
rakyat dibuat cemas dan was  was menghadapi hari esok     <URL>,3.0
presiden joko widodo   jokowi  secara resmi memutuskan kebijakan pengetatan aktivitas masyarakat yang dinamakan pemberlakuan pembatasan kegiatan masyarakat   ppkm  darurat  ppkm rakyat sehat <URL>,3.0
<USERNAME> sy setuju diperpanjang  ppkm darurat ini  msh blm membuahkan hasil  kasus   baru dan yg meninggal msh meroket  kita ini dalam kondisi perang diserbu covid dg korban sdh sangat banyak  negara bisa bangkrut  jangan berharap terlalu banyak pd bantuan pemerintah  ada bansos sdh bagus,0.0
ternyata  begini cara brunei kalahkan covid  <NUM> sampai <NUM> kasus <URL>,4.0
<USERNAME> <USERNAME> waaahh nungguin nasgor toh  ini loh biar sama masmu dulu aja kalo gitu <USERNAME>   kelar ppkm kalo aku ksana baru dah dari aku wkwkwk,4.0
<USERNAME> ic lahi kagak ada ppkm bang  g kenal covid juga di sinetronnya  ,4.0
wawancara dihadapan jurnalis  kapolres lampung tengah akbp wawan setiawan  s  ik  menjelaskan pelaksanaan apel gelar pasukan ops aman nusa ii krakatau <NUM> dalam rangka antisipasi lonjakan kasus covid  <NUM> dan penerapan ppkm darurat yang dilaksanakan di wilayah bandar lampung  <URL>,3.0
<USERNAME> hmmm ngurus idi n dokter iki aja seruwet ini yah  sampe banyak energi terbuang  apalagi ngurus negara di tengah pandemi  dengan beraneka ragam pikiran orang  negara lain di tengah pandemi tuh rakyat n tokoh politike bersatu atw kaya di indonesia yah  ,0.0
<USERNAME> mending jangan nder  aku aja yg makan roti <NUM>   amp  darah rendah pingsan wktu vaksin,3.0
selamat hari raya iduladha <NUM> h bagi  yang merayakan semoga allah swt senantiasa melimpahi kita semua dengan kebaikan  kesabaran  kebahagiaan serta kesehatan pada masa pandemi ini  <URL>,3.0
yukk vaksin yukk <URL>,2.0
<USERNAME> covid pergi covid musnah covid udahan plis gw capek,4.0
<USERNAME> emang e belum vaksin  ,3.0
<USERNAME> memang ada yg berjuang membantu ppkm  yg ada juga cuma omongannya doang  ,1.0
fahri hamzah  indonesia harus susun ide pemberantasan korupsi sistemik <URL>  ppkm lindungi keluarga,3.0
selain data covid  semoga refocusing anggaran didaerah jg dilakukan transparan  <USERNAME> <URL>,3.0
<USERNAME> <USERNAME> nah itudia  ada apaa  tidaklah vaksin membuat penerimanya lbh tahan serangan virus  ,3.0
ppkm menghancurkan semua plan ekonomi saya  tekan semene paham po rak  <URL>,4.0
melewati masa sblm corona  psbb dan ppkm dengan org yang sama xixixi,4.0
okay keep aside all   semoga kita semua dijauhkan dari covid <NUM> ni inshaallah ,4.0
omset bulan ini grgr ppkm bener turun  dipikir mending usaha sendiri lagi deeh kalo kerja di org hrs sama mikirin omset y gaa,1.0
habis je pkp bodoh ni aku nak pergi cameron  rinduuunyaaaa  almost dua tahun tak dapat pergi sebab covid <URL>,4.0
<USERNAME> radar covid plewek positip,4.0
yuk vaksin sekarang mumpung gratis,4.0
<USERNAME> virus covid  mayoritas rakyat percaya <NUM> bln pertama  kemudian tersebar kebijakan yg gonti dan tidak <NUM> suara di kabinet pdhl blm sampai <NUM> jam plus kasus bisnis di dlm penanganan pandemi   akhirnya ekspresi masyarakat  ada yg abai prokes  konspirasi dll  masyarakat butuh makan  ,3.0
"KAPOLRES WAJO POLDA SULSEL BERGABUNG BERSAMA DALAM HENING CIPTA INDONESIA

#PanjatkanDoaBersama
Bangkit Lawan Pandemi https://t.co/PiPphABtMB",3.0
pandemi kapan selesai yh,4.0
<USERNAME> <USERNAME> kaya yg kena covid indonesia aja  ,4.0
ada yg mengaku dokter tp gk percaya covid mmg aneh  tanyain  apakah selama pandemi ini melayani pasien atau tidak  apakah str dan ijin prktek masih berlaku  apkah bersedia jd relawan tanpa apd   covid ini penyakit bkn aliran kepercayaan  kmu gk percaya tetep ada  ,0.0
jangankan di masa pandemi  di masa nonpandemi saja masih banyak rakyat yang hidup di bawah garis kemiskinan  itu pun angka kemiskinan bisa diutak  atik standarnya agar terkesan memiliki prestasi mengurus rakyat  ,0.0
<USERNAME> min  daftarnya dimana  secara online atau manual  katanya mulai jam <NUM>  <NUM>  tdi seblm jam <NUM>  <NUM> kesini sdh tutup krn sdh penuh  masa hrs nginap dibandara biar bsa ikut vaksin  <USERNAME>,3.0
@M4sCh4n @MudasirRomini @Dennysiregar7 Racun hoax lg dahsat ditebarkn oleh para pembenci n penolak vaksin,0.0
<USERNAME> iya  biaya tuh yg berat buat banyak orang  plus stigmanya  udah kek kena vonis mati aja kalo terkonfirmasi positif covid tuh  ,1.0
<USERNAME> baca dengan seksama aturan ppkm darurat  sektor esensial mmg boleh ttp beroperasi dgn penerapan <NUM>  wfo setengahnya lg wfh  paham sampe disini  ,5.0
<USERNAME> untuk kamu yang ingin sehat selalu prokes dan jaga pola makan serta kurangi informasi medsos terkait covid data kasus aktif dapat diakses di google tanpa mengakses medsos jangan lupa vaksin <NUM> dosis saya hanya kaum awam tolong perbaiki jika anda sekalian berkenan salam  ,3.0
<USERNAME> anak saya kerja di kilang klk  palm oil bahau negeri sembilan masih belum terima vaksin  utamakan pekerja kilang la  segerakan  ,4.0
<USERNAME> denial covid <NUM>  adalah kesalahan besar  tapi  denial konspirasi <NUM>  juga sama salahnya,4.0
kepedulian polres pekalongan kota terhadap relawan covid <NUM> <URL>,3.0
<NUM> hari jelang pembukaan  tokoh papua dukung dan sambut pon xx papua <URL>  ppkm lindungi keluarga,3.0
<USERNAME> mungkin yang ga percaya kopit itu ga ada  semua percaya  bisa jadi masyarakat udah terlanjur muak sama pemerintah dengan segala kebijakan selama pandemi dan dengan segala pemberitaan kopit  intinya fisik  mental dan ekonomi warga sudah ancur,0.0
<USERNAME> denger dana desa brp   nya utk covid  kalo benar   pertanyaannya dana tsb diperuntukan buat apa  beli obat  kebutuhan lain    yg kedua kepedulian warga sktr yg bs bantu  harapannya yg punya harta bejibun bs menolong ,0.0
"@na_dirs Corona tidak akan masuk ke indonesia perizinan sulit , cukup minum Jamu endorse by  trio Jamu Jamu",4.0
<USERNAME> iya ppkm  tp disuruh ke skul buat ngambil buku doang,4.0
kataku pada covid  <URL>,4.0
 wujud kewajiban konstitusional presiden jokowi <URL> cc  ,4.0
<USERNAME> kenapa sih dunia ini isinya ngewe doang  gak ada yang lain gitu selain ngewe dan corona  ,1.0
gw lagi antri vaksin panjang bgttt njirrr,4.0
dan masih dengan lebaran vibe pandemi  yaallah kangen lebaran normal kayak yang duludulu semoga tahun depan udh normal lg aamiin,0.0
uni eropa larang karyawati berjilbab  turki duluan meradang  <URL>,3.0
selain covid teruk kat malaysia   masalah politikus   amp  money laundering berpisah tiada  geram nya bacaaaaaaa  <URL>,4.0
"Tiap mau lebaran Covid naik..

Sepertinya harus Pilkada lagi biar covid turun ..🤭😂",4.0
<USERNAME> <USERNAME> minn info vaksin daerah jogja dong  masih ada engga,4.0
data realisasi pendapatan dan belanja hingga <NUM> juli <NUM> menunjukkan serapan belanja jauh di bawah realisasi pendapatan  situasi serapan anggaran ini cenderung sama dengan tahun  tahun sebelum pandemi covid  <NUM>  <USERNAME>   <URL>,3.0
<USERNAME> masyarakat jadi komisaris diangkat pak covid  ,4.0
rg  kita mati bukan karena covid  tapi stupid  pada akhirnya  yang menjadi korban adalah rakyat  <URL>,3.0
<USERNAME> <USERNAME> vaksin kan memasukan virus itu sendiri ke dalam tubuh tapi virus katanya sih sudah di lemahkan jadi anti bodi kita yg harus kuat melawan jgn negatif thinking atau mikir macem malah tambah parah   covid itu sejenis flu gak usah terlalu gimana gak akan mati tiba kya di wuhan,0.0
<USERNAME> ternyata vaksin rabiesnya gak ngefek  masih tetap aja galak dan mau menggigit  <URL>,3.0
abis cek vaksin di jaki  mg ini jaktim lg banyak buka tempat buat vaksinasi  bersyukurrr  sblmnya jarang bettt,3.0
tiongkok bantah tudingan menghalangi penyelidikan covid  <NUM> <URL>,3.0
<USERNAME> yar koi khuda ka khof kro corona bharny sy promotion toh mil jaye gi magar allah na kary agr tumhary papa ya family ma sy kisi ko corona ho jaye to kia kro gy aisi promotion ly kr  allah sy hamysha khair ki dua manga kro na ky corona bharny ki,4.0
<USERNAME> <USERNAME> <USERNAME> kan lagi ppkm  abis selesai ppkm langsung meet lah  ,4.0
<USERNAME> gak vaksin gakbisa tamasya  ,4.0
satlantas polrestabes makassar memberikan bantuan ppkm mikro  semoga pandemi ini segera berlalu  salam sehat <URL>,3.0
<USERNAME> <USERNAME> salah sendiri bolos apel tapi malah nongkrong  nongkrong pas jam ppkm lagi,1.0
<USERNAME> ppkm <URL>,4.0
kaya  nya jualan di kawasan elit aman dari razia ppkm <URL>,3.0
"@SantorinisSun Kalo yg gratis dipersulit apalagi distop saya ikut protes. Sy vaksin gotong royong, kmrn anter istri vaksin gratis, lancar jaya interaksi fisik 30 menit selesai.",0.0
<USERNAME> coba aparat tegas pd china  tembak di tempat   udh tau lg krisis covid masih berdatangan  ,1.0
ngantri vaksin di um cukup padat  pindah haluan ngantri nasi jagung saja <USERNAME> <USERNAME> <USERNAME> <URL>,3.0
<USERNAME> talok e garing kenek vaksin,4.0
ak vaksin hri ini,3.0
<USERNAME> arti nya goyang ubur  ubur dan nasi kucing penangkal covid  semoga covid segera menyapa mu ya tong  <URL>,4.0
sebuah testimoni vaksin <URL>,4.0
termasuk kota medan  <NUM> daerah lagi berlakukan ppkm darurat mulai <NUM> juli <URL>,3.0
akhirnya  the french dispatch rilis di situasi pandemi  <URL>,4.0
<USERNAME> <USERNAME> terlalu mengejar yang wah dan memaksakan  padahal lg pandemi gini  ,1.0
ini merupakan jumlah kematian harian tertinggi di depok sepanjang pandemi  <URL>,3.0
<USERNAME> <USERNAME> <USERNAME> stlh sekian lma sllu inkonsisten  plinplan  leda lede  pgi kedelai sore tempe cb x disaat covid mkin meroket dn rkyt menjerit krn sulit hidupnya konsisten dg yg prnh anda ucapkn vaksin utk msyrkt gratis  berhasil krn ada kepercayaan  kepercayaan ada krn ada kejujuran  ,0.0
<NUM> jenis vaksin covid  <NUM> di indonesia  sinovac  astrazeneca hingga moderna – suara  <URL> <URL>,3.0
periksa alirannya ke harta kekayaan pejabat yg banyak cawe urusan penanganan covid  kalau harta kekayaan nya meningkat pesat  wajib disidik  <URL>,3.0
selamat beraktifitas buat kalian senin ini pandemi memang menyebalkan  mari bertahan semampu mungkin,4.0
"PERJUANGAN MENANGANI COVID-19 BELUM SELESAI [MOTION GRAPHIC] https://t.co/KjukJndQJW via @FacebookWatch 
Abdul Hadi Awang  · 
Sehingga kini, belum ada negara dalam dunia yang boleh mendabik dada sudah berjaya menghadapi penularan wabak pandemik Covid-19,",3.0
<USERNAME> smoga vaksin hari ini lancar yaa  biasanya di kasih obat parasetamol kalo ada demam  tapi aku waktu vaksin efeknya ngantuk dan lapar ,3.0
banyak ga bersliweran di tl semoga bisa jd hiburan di masa ppkm perpanjangan tetap sehat tetap semangat have a nice day ,4.0
<USERNAME> so  itu satu penelitian yang diretract  tapi masih banyak penelitian yang masih berjalan untuk mengetahui hubungan covid dan nikotin  ,0.0
ayolah teman  jgn takut mengaku terpapar covid  covid bukan aib  jangan berasumsi sendiri  jika ada gejala periksa agar dapat arahan yg tepat jgn main isoman inisiatif sendiri  sudah terlalu banyak org isoman berakhir meninggal,0.0
ppkm darurat  bimas islam  kepala kua dan penghulu harus perhatikan prokes dan kebugaran  selengkapnya di  <URL> <URL>,3.0
yuhuuu mo vaksin   amp  ketemu my mantan crush uhuyy,4.0
<USERNAME> makasih santeyy  udah jadi dokter yang hebat pas pandemi ini  sehat terus sann ,4.0
"@geloraco bisa jg sebaliknya.
ada pihakyg menyebarkan isu ini kemungkinan mau menjrumuskan org2 utk tdk mau divaksin. yg mengakibatkan resiko besar terkena C19 krn tdk adanya pertahanan dr tubuh. sebabnya yg divaksin bkn hanya bangsa 62 tp jg bgsa2 lain. eropa sdh 75% penddknya di vaksin.",0.0
hai para penyembah covid yang bisa medsos  an sambil nonton netflix di kamar ber  ac rakyat juga maunya tiduran rebahan di kasur empuk ber  ac rakyat itu ndak ambil pusing dengan tulisan dr  <USERNAME> dr  lois atau covidiot siapapun mereka taunya  cari makan buat hari ini  ,0.0
gubernur khofifah dan sederet tokoh ikuti munajat dan takbir virtual  doa indonesia terbebas dari pandemi saat ini,3.0
ini langkah ekstrem pengusaha jika ppkm diperpanjang sampai agustus <URL>,3.0
gara² corona ngga masuk sakit lgsung bowo gawe swap  bgst sekali swap lek mek <NUM> ewu yo ngga masalah  lah iki <NUM> luweh  bayaran sedino ngga sampe <NUM>  oalah ,4.0
